rating,date,coment_title,coment_description
5,23 mayo 2012,Una deliciosa trucha,"Es una isla que vale la pena conocer, su población es muy sencilla y aún mantienen sus tradiciones, es bello ver a las mujeres en la iglesia con tanta devoción. El restaurantes es bastante bueno,"
3,22 mayo 2012,No me impresionó,"La verdad es que ya venía de la isla Amantani y no le ví mucho atractivo turístico a la Isla Taquile.Eso sí, la impresión que me llevé es que la gente es muy amable y muy noble, pero atractivos turísticos, siendo sinceros, no vi casi nada."
5,17 mayo 2012,Impresionante,"El trayecto en bote lo disfrutamos con sus paisajes tan fuera de lo comun, y la isla linda.... sus textiles y recuerdos muy lindos tambien...
Definitivamente Puno nos encanto"
4,11 mayo 2012,Vale la pena subir el camino y luego bajar 540 esclones,"Son muy amables los Taquile, siempre pidan permiso para sacarles una foto, se como muy bien en los comedores del villorio."
5,7 mayo 2012,Buen ejercicio !!,"Hice 50 minutos de caminata cuesta arriba, es pesadisimo pero la vista lo vale todo."
5,6 mayo 2012,Isla multicolor,"Aprecio las costumbres, el arte, tradiciones, la gastronomía, la textileria y esta Isla lo tiene todo, a pesar de tanta afluencia turistica, no pierde su encanto."
4,5 mayo 2012,El lago navegable mas grande del mundo,"Si se va a Puno es obligatorio navegar por el lago Titicaca, nosotros dormimos en casa de una familia en la isla de amantani y nos encanto la experiencia y compartir su vida durante dos dias."
4,28 abril 2012,interesante,merece la pena navegar por el lago para dar un paseo en esta bonita isla
4,17 abril 2012,Bonita y singular isla enmedia del Lago.,Desde el hotel Casa Andina son caso dos horas de navegación después de pasar por los poblados de los Uros. Disfrutamos de un dia soleado y fue inolvidable.
5,17 abril 2012,Bonito lugar,"Cuesta un poco recorrer la isla, maravillosas vistas, vale la pena. Probar el mate tipico."
5,15 abril 2012,Buen plan si te gusta compartir con comunidades,nos encantó el compartir y conocer como viven las comunidades indigenas y sus costumbres
3,31 marzo 2012,isla taquile màs escaleras¡¡¡,"en realidad muchas escaleras, cansador, algo bueno fue el almuerzo en la isla (hay que pagarlo allí asì es màs barato) la trucha estaba muy buena. La visita de la isla es pintoresca, pero nada del otro mundo."
5,30 marzo 2012,Isla super acogedora,"Sin duda una isla para replicar, la manera como viven alli, lo organizados que son, la comida es deliciosa, son las comunidades que se organizan y preparan almuerzos deliciosos para los visitantes, no hay restaurantes, generalmente vas con tour organizado desde Puno, visiten las artesanias, tienen cosas maravillosas y unicas "
5,26 marzo 2012,Paisaje hermoso,"Desde esta isla se puede ver la inmensidad del lago Titicaca y los cerros nevados de la cordillera que marcan el limite entre Peru y Bolivia. En esta isla se debe caminar para llegar a la cima, donde se encuentra la plaza de esta poblacion."
4,22 marzo 2012,Tour,"segunda ves que viajo a puno y creo que la mejor forma de hacer las islas flotantes de los uros y las isla de Taquiles es en un tour, los venden en el puerto o en alguna agencia, si lo haces por agencia te van a recoger a tu hostal por la mañana y incluye también la vuelta es durante todo el día.Saludos y buen viaje"
5,14 marzo 2012,Excelente,Muy buena pero también agotador paseo. Todo a pulmón.
4,10 marzo 2012,ejemplo de vida,"vale la pena , para connocer como se puede vivir en armonia , una leccion de vida"
5,8 marzo 2012,hermoso lugar,"De las 3 islas que hicimos me parecio la que esta mas preparada para recibir al turismo, con kioskos, restaurant y alojamiento.-La vista y el color del agua es lo mas bello que vi.-En este lugar se puede pernoctar, como en la Isla de Amantaní.Es un esfuerzo subir hasta donde se encuentra todo el movimiento de la Isla, pero vale la pena!!Totalmente recomendable, pero ojo con quien tiene problemas de movilidad.- Hay que caminar mucho y la bajada son todos escalones de piedra irregular"
4,24 febrero 2012,"Taquile, bella vista","Camina despacio y toma mucho aire para llegar a la cima, lindo lugar!"
5,22 febrero 2012,paisaje unico,"Hermoso paisaje, rodeado del lago titicaca, increible lugar."
4,21 febrero 2012,Detenido en el tiempo,"Conservan milenarias tradiciones, el mirador es majestuoso. Ojo! conviene tomar la lancha comunal en el mismo puesto es 3 veces más económica."
3,18 febrero 2012,ISLA TAQUILE,"El paisaje por la isla es muy bonita. Solamente el camino para llegar a la isla y de retorno es muy larga. Es decir de todo el tour de dia, hemos estado poco tiempo en la isla! Ojo, recomiendo solamente tomar un tour de una agencia autorizada, que tiene un local propio. Y pidan su boleta por su tour comprado. No azeptan solamente un voucher. Muchas agencias son informales y no pagan entradas, ni sueldos a sus guias, ni a su lancheros!"
4,15 febrero 2012,Muy pintoresco,Vale la pena acercarse hasta allí para ver como vive esta gente de espaldas al mundo y conservando sus tradiciones de siempre.
4,12 febrero 2012,Una vista impresionante!,"Fui con una amiga para visitar las islas flotantes de los uros, pero nos ofrecieron conocer tambien este destino, y no me arrepiento, esta isla es hermoza, como si viajaras al pasado, con sus largos caminos de piedra y sus entradas de piedra tambien que son varias en todo el camino, sus casitas, todo tan ordenado, y ni que decir de sus vistas impresionantes, desde donde estes se aprecia la magestuosidad del hermozo lago titicaca, y también se puede apreciar a lo lejos Bolivia. Recomendado!"
5,7 febrero 2012,Vistas inmejorables,"Una de las vistas más bonitas al lago. Llegar hasta allí tarda 2,5 horas, pero vale la pena. Caminar alrededor de la isla por varias horas te permite ver paisajes diversos y disfrutarlos."
5,22 enero 2012,El mejor paisaje desde el lago,Imponente vista. La mejor de todos los puntos desde donde pude apreciar el lago.
3,3 enero 2012,Muy buena vista pero...,"Me encantaron las vistas, pero fue el único lugar que visité en Perú en el que la gente ni te veía y como que se sentían obligados a vender sus productos y mantener el turismo (como si no quisieran que uno estuviese ahí). Eso lo vi en toda la isla. Fue muy extraño, porque el peruano es muy amigable y amistoso, pero aparentemente en esta isla hasta decir un ""hola"" les cuesta."
4,29 diciembre 2011,Lindo lugar para los que suben,"Es un hermoso lugar, especial para fotografías. Nos gustó comer entre los lugareños.
El acceso desde la lancha al pueblo es dificultoso por lo empinada de la subida."
5,20 diciembre 2011,Una isla rodeada del lago azul mas hermoso del mundo,Si te gusta tener fotos espectaculares .. esta isla es el lugar el color del agua es increiblemente azul. Sus habitantes son personas amables y con una magia espiritual increible. Llegar aquí es como haber llegado a un mundo diferente.
4,20 diciembre 2011,"Curiosa forma de vida, muy enfocada al turismo","La isla se encuentra a 2:30 horas en barco desde Puno. Se accede por un camino hasta la plaza del pueblo para el que hay que estar mínimamente preparado físicamente, pues si añades que estás a 3.800 mts. de altura aproximadamente, la cosa se complica. Distribuyen a los turistas en ""restaurantes"", que son lugares más o menos acondicionados como comedores, que dan a comer exactamente lo mismo en todos ellos, un único menú consistente en una sopa y trucha a la plancha con arroz y patatas (8$). Las recaudaciones van a parar a la Comunidad, ya que los habitantes de esta isla (algo más de 1.000), viven en régimen de Cooperativa y tanto esos ingresos, como los que consiguen con la venta de artesanía, constituyen su medio de vida. También comercian con Puno con pescado, hortalizas...Uno se siente demasiado turista y dirigido, pero las vistas del Lago Titicaca desde ella son espectaculares!"
4,18 diciembre 2011,Visita a Taquile,"Muy bonito lugar, la comida excelente. La vista al lago es espectacular. Muy interesante las costumbres de su población.Sólo que fue algo dificultoso subir casi 20 minutos una ruta empinada, no sólo por lo extenuante sino también por la altura. Al menos el camino no era complicado."
1,16 diciembre 2011,Terrible acceso y no vale la pena,El acceso esta muy empinado y no vale la pena el viaje en barco
2,7 diciembre 2011,no merece el esfuerzo,"es una montaña que hay que subir nada mas llegar, el esfuerzo es memorable por la altura, y luego a regresar q¡hay que bajar 540 escalones, creo que no merece la pena"
5,30 noviembre 2011,Encantador Taquile,"Si vas a Puno, si o si tienes que ir a la Isla Taquile. Los paisajes son espectulares"
4,29 noviembre 2011,Taquile,"la vista del lago es realmente impresionante, se ve tan azul, pero no me gusto la subida y mas si vas con bebes se hace muy pesada."
5,28 noviembre 2011,Increíble!,"Hermosas vistas, un almuerzo increíblemente rico y muy muy pintoresco!!!!"
4,26 noviembre 2011,Una magnifica vista al Lago Titicaca,"Una caminata que permite ver lo maravilloso del sitio, desde la cumbre donde se almuerza la vista es imponente"
5,21 noviembre 2011,Buena caminata,"Si vas a ir a Taquile tienes que estar preparado para caminar unos 45 minutos, el almuerzo es en una casa tipica l que lo hace más interesante. El paisaje y la vista es lo mejor"
5,15 noviembre 2011,Una Isla que parece un paraíso,"Para ver la isla es su esplendor hay que subir por unas gradas empinadas, pero la satisfacción de ver el panorama del Lago Titicaca bien vale la pena, sus aguas azules son preciosas, parece que uno está en el Caribe. Las casas de sus pobladores en los cerros empinados hacen que todo sea un paisaje precioso."
5,9 noviembre 2011,"Hermosos paisajes, buena comida...","Cro que se autoabastecen y se autodeterminan casi completamente.Prados verdes, flores, ausencia de tráfico y carreteras (temible el tráfico en Perú) , playitas, aguas transparentes... Una maravilla.Las costumbres del los habitantes, muy conservadas, son curiosísimas... Los hombres tejen... las mujeres no... Sus gorros de lana, muy coloridos (dependiendo de la edad el color) son tejidos por ellos a mano de manera tan parfecta que no pasa el agua si la vuelcas en el fondo del gorro, tarda muchísimo en colarse. Además la perfección del tejido sugiere que hubiesen sido tejidos a máquina, increible.La comida en una casita de allí, en un alto, fue muy buena, de las mejores. La trucha exquisita.Se llega en barco y desde el nivel del puertito hay que subir, subir... con pequeñas paraditas más de media hora , por un caminito de piedras (para alguien con alguna dificultad de movilidad puede ser complicado), merece la pena, pero la altura te puede hacer pasar un rato desagradable en la subida. Cada tramo del camino hay muchachos que te van dando un líquido para las manos o una hierbita para espachurrar en las manos y luego olerlo... es un broncodilatador.Me gustó mucho el lugar... las explicaciones sobre sus costumbres, su economía y su forma de gobierno me asombraron."
5,9 noviembre 2011,Excelente isla autónoma,Me gustó mucho su forma de vida y su organización política. Es una auténtica democracia sin la lacra de la corrupción.
4,9 noviembre 2011,"""lugar fuera de lo comùn""","Un lugar en lo alto, con el fondo permanente del Lago Ttiticaca, que por su tamaño, màs que un lago parace el mar...donde el tiempo parece haberse detenido, conservando en sus habitantes, las màs ancestrales y arraigadas costumbres, como la colorida vestimenta tìpica de varias faldas en las mujeres, y los hombres tejiendo a cinco agujas, tejidos con lanas tan finas, que parecen imposibles de lograr. Magia y sabidurìa. Los tejidos son dignos de un capìtulo aparte."
4,8 noviembre 2011,"Preciosas vistas desde la cumbre, con unos lugareños muy amables.","La isla es muy interesante, solo que al estar en el centro del lago Titikaka esta a mucha altitúd y es dificultosa la subida de los multiples peldaños de su escalera hacia la población, pero merece la pena, recomendable"
