rating,date,coment_title,coment_description
5,26 mayo 2016,Maravilloso TOUR,"Si vas a Perú y no tienen ni idea de donde alojarme, cómo moverse, donde comer, o incluso qué hacer, Urpi Kusi viajes es la agencia para usted. Yo uso la agencia porque quería vivir una gran aventura en el Lago Titicaca, Cusco y Arequipa. Se encargaron de todo muy bien. Desde el momento en que aterrizamos hasta el momento en que la izquierda, cada detalle de mi viaje fue cubierto. El hotel, los conductores, los tours todo! En Lima, Erika es una guía excelente... Gracias por esos momentos!!Visitar en abril, 2016."
5,18 mayo 2016,Enorme lago en 12.500 pies.,"Recorrimos el lago por un día, parando en un constructor de barcos de juncos y tomar un paseo en barco por el lago. El paisaje es excelente y estar en un lago en 12.500 pies fue una gran experiencia. Es un lugar genial para visitar."
5,18 mayo 2016,Lo más destacado de nuestro viaje a Perú,"Yo no creo que nada de arriba Machu Picchu, pero una visita a los pueblos flotantes del Lago Titicaca fue extraordinaria. Pasamos una tarde maravillosa en la isla flotante de dos las costumbres y las prácticas de aprendizaje de la gente. Atuendos coloridos y miembros de la familia cómica hecha para una lección de historia divertida y entendimiento cultural de su modo de vida. Los operadores están altamente organizadas y barco llevará a la isla asignados para su excursión. Los residentes ofrecen maravillosas trabajo artesanales textiles de colores. Debe ver en Perú"
5,13 mayo 2016,El Lago Titicaca es una experiencia increíble,Una visita al Lago Titicaca es imprescindible si estás en Perú o Bolivia. Visitamos el lago como parte de un grupo de tour organizado. Recomiendo un viaje en barco a las islas tanto sol y de la luna. El viaje en barco tarda unos 30 minutos desde el muelle de Copacabana. Las vistas sobre el lago hacia las montañas de 6400 m illimani son verdaderamente impresionantes. Visitamos a principios de mayo y tuvimos un tiempo estupendo. En la isla de sol almorzamos en el restaurante con vistas a la bahía. Increíble que nos podíamos sentar en el jardín teniendo en cuenta el lago es de 3800 metros sobre el nivel del mar. Más tarde cogimos el ferry para cruzar el estrecho de Tiquina y continuamos nuestro viaje a La Paz.
5,20 abril 2016,Debe verlo,"Visitamos el Lago Titicaca en enero como parte de las vacaciones familiares, desde Cusco que no sienta la alta. Tour por la isla flotante y conseguir algo de ceviche, fue una gran experiencia cultural."
5,18 abril 2016,Excursión en Barco,"Visitamos el lago en barco, ir a las islas flotantes, una isla de la comunidad e Isla Taquile. Aunque frío la mayor parte del año, el agua era un hermoso azul y parecía muy refrescante y acogedor. Relajante y visita tranquila."
5,11 abril 2016,Gran viaje,"Recorrimos el Lago Titicaca via pequeño aerodeslizador de Copacabana, visitar la isla de la luna y la Isla de tanto sol con almuerzo incluido. El viaje fue excelente el pueblo de isla flotante"
5,1 abril 2016,Un viaje maravilloso en un lago histórico y un precioso - saltar!,"Esta fue una experiencia increíble. Elegimos una empresa de excursión nos llevara del puerto de Puno sobre el lago. Paramos en las islas flotantes, algunos paseos en kayak, y comimos con los lugareños en una de las islas. Un bonito, histórico, y experiencia cultural. Las vistas son increíbles. Asegúrese de limpiar su alma y meterse en el agua helada. Si tienes la suerte de estar aquí, ver el lago."
5,1 abril 2016,'Collett de Thomas Cook,"Lo que puedo decir. coloridas como el viaje de personas en el barcoa la isla.las aguas calmas. Algunos pájaros para ver. Las islas son justo lo que usted pueda imaginar y más, lagente más amable y amabilidad. mañana genial escuchar cómo se construyó allí islas. La historia es muy divertidos. Los niños y las madres cantaron una canción acogedor nos ofrecieron pan que sólo tenía recién horneados. Tenía un paseo por allí. Y navegar en barco. Al final en el pasaporte de la excursión estaba sellado por una pequeña tarifasimplemente otro recordatorio de tales otra magnífica parte de América del Sur"
5,25 marzo 2016,increíble!,"Lago Titicaca es verdaderamente una experiencia única. Viajamos a las islas flotantes de los Uros y a Isla Taquile y ambos eran excepcionales. Las islas de los Uros en particular era fascinante como nos enseñaron que usan una planta local llamado totora', que crecen en las islas, sus casas, y numerosos otros artículos de la vida diaria. Pasamos un tiempo con una familia y aprender de su cultura y costumbres. Isla Taquile ofrece magníficas vistas desde lo alto de un sendero al otro lado de la isla, y disfrutamos de un poco de música y danza cultural local, así como un delicioso almuerzo de pescado, una parte de la cocina local. Fue un día fantástico."
4,15 marzo 2016,Una experiencia maravillosa.,"El lago es enorme que se extiende desde el Perú hasta Bolivia. También visitamos las islas flotantes de los Uros. La manera en que se construyó la isla, su modo de vida, su comida, etc. nos sorprendió. Al lado, visitamos Isla Taquile (este no flotar) en el medio del lago. Los hombres de esta isla está pendiente, se puede ir andando y muy integrados al mismo tiempo. Las mujeres no casarse con ellos si no está pendiente. Sirven un delicioso almuerzo peruano."
5,9 marzo 2016,Lugar tranquilo,Es muy agradable en el Lago Titicaca.Es tranquilo y muy relajante y el paisaje magnífico.Estoy contento de haber incluido en mi viaje a Perú.Hicimos la excursión con aventuras Edgar y era muy bueno.Fuimos a Uros y Taquile.Los lugareños son muy amables y finamente trabajadas sentir bienvenido. Increíble ver cómo viven.Un día perfecto. Me encantó allí!!!
5,15 febrero 2016,Una verdadera maravilla!,"Un gran lugar para visitar después Machu Picchu. El lago es enorme y preciosa, pero la parte más impresionante de nuestra visita, eran las cálidas y acogedoras personas que viven en las islas flotantes, hechas de cañas. viven una existencia sencilla pero están contentos y muy trabajador. Era interesante para aprender sobre cómo las islas están hechas y mantenido y cómo sobrevivir allí. Esta es una visita obligada porque dudo verá algo parecido en cualquier parte del mundo."
5,10 febrero 2016,Uno de los mejores del mundo. me pregunto absoluta. Tienes que venir aquí.,"visita obligada, junto a Machu Pichu, éste es el mejor en Perú y uno de los mejores lugares de la tierra.El lago es inmensa, maravilloso, impresionante caen. El agua es preciosa y las vistas son increíbles. Todo está limpio y bien conservado.Se puede visitar varias de las islas, desde los gigantescos Taquile donde encontrará a comer, comprar algunos recuerdos y experiencia los nativos haciendo sus bailes y introducirlo en sus costumbres, a la cautivante Uros, una isla construida desde tierra, donde tendrás que pagar por una vez en la vida un paseo por el lago de los isleños en sus barcos casera.Visita obligada."
5,25 enero 2016,MEJOR en Perú.,"Olvide Lima, Cusco, Machu Picchu, etc. Esto es algo que vale la pena. Lago más alto del mundo? Un par de amigos es practicado en desde el barco ya que el agua estaba muy limpia y acogedora. Hacía muchísimo frío. Nunca he visto a nadie nadar tan rápido a un barco. Jaja ...Pasamos un día en Isla Taquile y visitamos las islas de los Uros. Me quedé con una familia local por el Lago Titicaca. Una experiencia verdaderamente memorable."
5,18 enero 2016,Precioso,"¡Guau! El lago es perfecta, el aire es fresco. Fue una experiencia increíble para visitar las islas de juncos. La gente humilde y acogedor. Lo que se puede hacer y apoyar los lugareños."
5,13 enero 2016,"Mystic, fabuloso lugar!","Sorprendente lago con el color del cielo y el agua que nunca olvidará. Sunrise, Sunset tormentas increíble ... lago viaje VISITAR F todas ISLAS flotantes, es también ciudad Puno es muy poco usual, especialmente con todos esos Ladys de islas comint earinings malla para pasar en el mercado."
5,5 enero 2016,Una experiencia única en la vida,"Visitamos el lago y es islas flotantes. El único sitio en el que he estado en que está cerca es Halong Bay en Viet Nam. En 12,000 pies sobre el nivel del mar, es el lago más alto del mundo. Las islas flotantes de Eros son verdaderamente increíble ya que están hechas de juncos y necesitan ser reemplazados cada 15 o 20 años. La gente es cálida y amable. Es verdaderamente una experiencia extraordinaria"
5,31 diciembre 2015,Un lugar preciosos para visitar,"El lago es precioso y bien vale la pena un día mientras navega por Reed islas y visitar los Uros tribu que viven allí. Ciertamente es una vida temporal tienen que construir una nueva isla cada 20-25 años como las cañas se deterioran con el tiempo y comenzar a lavabo. Fascinante cómo construir las islas de cañas y raíces a mano.También fuimos a Isla Taquile para una visita, pero ten cuidado con esto es apto para cardíacos, ya que el paseo es muy difícil y caro y no hay alternativa. Una gran vista del lago Titicaca y sin embargo la comida era truchas frescas y hermosas."
2,31 diciembre 2015,robo de la isla,"Viajamos con Edgar aventuras de una de las islas flotantes y Isla Taquile. La isla flotante ""nativos"" había televisores en sus cabañas de paja, llevado a cabo teléfonos celulares y teníamos ganas de hacer una inversión. 10 Sol nos llevaron alrededor de la isla, no a otra isla como lo anuncian. No es especialmente auténtico.Pero Taquile era ridículo. Una subida escarpada dolorosamente (anunciado como un ""suave caminata"") nos llevó a una habitación sucia de comedor para el almuerzo de pan, pescado a la parrilla (bien) y las más pequeñas sirven de verduras en mi vida. Y ni siquiera pensar en utilizar el inodoro. Nuestro anfitrión fue preocuparles demasiado de aquellos de nosotros que no disfruta la escalada. Tampoco le ofrecen cualquier información o presentación. Nos dejaron en nuestro propio para pasear una sombría Square de la ciudad antes de la larga caminata cuesta abajo del barco y cansado tres nuestro viaje de retorno a Puno. Por todos los medios una flauta visita isla por su cuenta (aunque sólo sea para ver cómo se producen) pero no te timen con un viaje a Taquile."
2,28 diciembre 2015,pérdida de - un gran espectáculo comercial de tiempo,"Veníamos de Cusco con el autobús compartido VIP. El viaje fue bueno pero la excursión en el lago en sí fue una decepción. tardó 45 minutos para llegar a las ""islas flotantes"" y se ve como un gran espectáculo. Después de una breve demostración de cómo construir la isla, los ""nativos"" nos llevó en un barco tradicional y exigía 10 Sol de cada persona cuando nos bajamos del barco. No hay tratamiento antiparasitario o notificación previa. Eran bastante agresivos sorprendida recoger esta tarifa. Dos más horas en la lenta ""barco"" a la isla principal, una subida empinada a la cabeza de la montaña, almuerzo y regreso al barco para un trayecto de 3 horas para volver. Horrible. pérdida de tiempo!"
5,24 diciembre 2015,Un lugar mágico ...,"He vivido en una isla para seis meses y fue tal vez el momento más mágico de mi vida. A la mayoría de la gente simplemente pase aunque y conseguir una mirada, pero si tienes tiempo o inclimation, nunca olvidará las personas o espacio."
5,15 diciembre 2015,Una experiencia increíble inesperada,"El motivo principal de nuestro viaje a Perú era ponerme a nosotros mismos que no estábamos demasiado decrépito para subir al Machu Picchu! Sin embargo, ""un viaje en barco en el lago Titicaca » estaba en el itinerario. ""Sólo otro barco en otro lago"" I thought! ... Qué equivocados ... la ILA los Uros y los pueblos me dio una verdadera experiencia espiritual. descendiente de los indios bolivianos, hacen islas de juncos para vivir. No H y signos aquí donde bebés y niños aprenden a respetar sus alrededores muy rápidamente. Cañas son utilizados para hacer cabañas, asientos, sombreros y barcos, así como comida y anticonceptivos. Nos sentimos muy bienvenidos por una pareja joven con un niño de 18 meses de edad que nos llevó a mí así que nos divertimos no pararéis y jugar. Me pidieron a ser su la madrina, que me pareció que era un gran elogio, sin embargo, la guía sugiere que en mi cultura nos tomamos un poco más en serio que les explicó. Después de un tiempo feliz en la isla nos fuimos en un junco barco para hacer una excursión de algunas otras islas, mirar a los niños de escuela por madres y Grans en pequeños barcos. Todos esos felices confiando personas con tan pocas posesiones materiales sino una enorme colección de todo ese dinero no puede comprar."
