rating,date,coment_title,coment_description
4,23 enero 2016,Un complejo increíble de antiguas tumbas,Viajé con una amiga y tomamos un tour en Puno. Las construcciones son increíbles y la vista del lago desde la parte superior es maravillosa.
5,22 enero 2016,Os recomiendo hacer esto como parte de un tour,"Fui con mi pareja en Sillustani 2015 noviembre como parte de un tour organizado con tours Kollasuyo para 30 S.llegar allíLas torres funerarias de Sillustani está situado a 40 km de Puno, a 45 minutos en coche cada dirección. Puede visitar independientemente por ir a la poco colectivo de terminal en la Avenida La Torre y llegar en un autobús a Julica. Pide que te deja en la carretera donde se bifurca la carretera Sillustani - esto cuesta 3,50 S por persona. Una vez que llegue a la autopista hay collectivos /unos taxis esperando que te puede llevar el resto del camino por 3,50 S cada uno. Esta conexión parecía un poco tedioso y no mucho más barato que un tour (14S vs. 30 S) así que mi compañero y yo elegidos para hacer más tarde. Me pareció que el fondo histórico añadido por el guía nos dio mucho peso a una excursión enfoque basado. Las excursiones parten en 1400 lo que lo convierte en una buena opción para aquellos para tomar en otros destinos (como Copacabana) para rellenar el resto de su día.El sitiodesde el aparcamiento hay una pequeña carretera que conduce hacia el sitio que está bordeado por pueblos que venden artesanías y ofreciendo fotos con llamas, etc. Desde la base de la colina hay un sendero que lo llevará hasta - pasando por la ""piedra de león"" en el camino. Aunque este camino es corta - es mucho más difícil de lo que se puede esperar debido a la 3800 m de altura. En la cima de la colina están las torres funerarias o Chullpas de 4 períodos históricos peruano, incluyendo 3 pre-Inca generaciones. Estas son bastante impresionante, pero realmente se necesita un guía para comprender lo que estás buscando. Una ventaja añadida es las hermosas vistas sobre el Lago Umayo que vale la pena el precio de entrada solo. En el camino de vuelta estándar más excursiones parada en una de las casas tradicionales donde se muestra las herramientas nativas, ofrecen comida local y normalmente las oportunidades para sacar fotos con vida salvaje domesticado - en Llamas particulares. Un pequeño consejo es que esperaba por el propietario de la casa.CONCLUSIÓNEn general, sin duda vale la pena hacerlo pero yo recomendaría que, como parte de un tour - es barato y añade un montón de contexto histórico de esta intrigante sitio arqueológico."
5,3 enero 2016,Bien mantenido y fascinante zona de antigüedad.,"Hicimos una excursión privada, disfrutamos caminar a través de la zona de la tumba aunque un poco aire necesario para subir a esa altitud. Espectaculares vistas del lago y los alrededores. Entre Juliana y Puno fuera de la autopista de hombre."
4,3 enero 2016,Complejo de tumbas interesante,"Esta colina tiene 101 tumbas de pre-Inca e Inca veces. Cada una de las tumbas se forma como una torre. Muchas de ellas han colapsado con los años, pero muchas momias y se encontraron joyas y poner en un museo en Puno. Se Permiten 1 - 2 horas para ver el sitio hay algunos signos informativos en español y en inglés, pero un guía lo ayudará a conseguir más de una visita."
5,29 diciembre 2015,Una maravilla!,Fuimos en una tarde y era realmente increíble ver el gran edificio en Puno similar a Cusco. Tienes que ir allí si estás en Puno!
5,25 diciembre 2015,Debe tener lugar cerca del Titicaca,"No estábamos tan bien cepillada, no sabíamos el barco a Taquillet sólo sale a 7:45 am. Así que tomamos un taxi a Sillistani ya que no hay mucho que hacer. Pero es realmente increíble!!! Merece la pena pasar 1 ó 2 horas en el sitio y el camino era Highland paisaje típico local. Sería una pena si vienen a Titicaca sin visitar."
4,20 diciembre 2015,Una gran puntuación Mark.,"Una muy buena puntuación Mark en nuestro viaje a Perú sólo por la vista del hermoso lago Umayo precioso lago solo. Las tumbas se encuentran en una elevación que se tarda unos 30 minutos para llegar a ( he engañado y le preguntamos al guía local para un atajo ) . Pero la vista de la cima es impresionante y las tumbas son la pena el aspecto ya que no se construyen de manera horizontal típico estamos acostumbrados pero están construidas verticalmente y son forma cilíndrica. El clima cambia en este lugar tan rápidamente, sol y protección contra la lluvia es de visita obligada."
4,18 diciembre 2015,Primera reacción : ¿Por qué construir estas cosas por aquí?,"La zona está muy alejado y vale la pena el viaje. El paisaje me recordaba de Yorkshire, pero en una altitud superior. Las construcciones de piedra son increíbles y la mampostería original parece que lo ha hecho hace unos años. Las cosas que nos pareció fascinante eran los conjuntos de pre-blockwork en forma de piedra alineados listo para ser puesto en su lugar, pero no acaba nunca.Servicios decentes lo suficiente en el sitio, con un montón de autobuses es probable que allí en horas punta. Tuvimos la suerte de estar fuera de la temporada alta, así que cielos oscuros leaden ayudó con el ambiente (y con la sensación de Yorkshire)"
5,13 diciembre 2015,Impresionantes tumbas verticales cerca de Puno,"Estas pre-inca (Aymara) y inca tumbas, Chullpas porteros, sobre la cima de una colina al lado de un gran lago de pintoresco, son un sitio increíble. Aparte de estas impresionantes estructuras son los círculos de piedra con los mecanismos para detectar el verano y el invierno solsticios. Hay un pequeño museo, y los aldeanos venden artesanías en la carretera que conduce al sitio. Vale la pena una visita en el camino hacia o desde Puno."
5,12 diciembre 2015,Gran experiencia,"hacer esto con una empresa (30 - 35 soles). Está a 45 minutos en coche cada dirección y una hora el aprendizaje y pasear por las ruinas. Una gran historia y plantas que no habríamos tenido si nos quedamos sin guía. Es muy ordenado, compruébalo."
5,12 diciembre 2015,GRAN excursión de PUNO,"Las tumbas Sillustani fue un viaje opcional sobre nuestro viaje. Bien Vale la pena el dinero. Básicamente, estas son tumbas Aymara, con una tumba inca que contiene artefactos Aymara. El viaje en coche hasta las tumbas es interesante en sí mismo. A pesar de la altitud, caminar hasta las tumbas es bastante fácil; bajando (hay muchos escalones) es algo más difícil. Pero nos son 78 y 79, no tenía verdadera dificultad---lo tomamos muy lentamente."
5,2 diciembre 2015,Impresionantes ruinas,Lejos de las multitudes. El museo puede ser cerrada y se le pedirá que pagar una propina para entrar. Pero bien vale la pena el viaje si te gusta ver ruinas de Inca.
4,2 diciembre 2015,Prepárate para la escalada,"Llegamos justo desde el aeropuerto alrededor de las 1 p.m , después a 40 minutos en coche, pagamos la entrada (10 soles por persona) y nos enteramos de que tuvimos que caminar un camino bonito desde el aparcamiento a la entrada principal y desde allí a la cima. MADRE MÍA!Bien, el conductor Aparcamos y nos fuimos. El sendero tiene muchos bancos para sentarse. Hay muchas indicaciones para el cuarto de baño ( 1 sol) que no utilizamos. Hay vendedores que venden recuerdos, agua y aperitivos.Era un bonito día soleado y cálido. Probablemente me tomó 15 minutos desde el aparcamiento a la entrada. Me esperaba que alquilar un guía de la excursión, pero ninguno. Una vez en la entrada, comencé a escalada; pronto me di cuenta de que yo era la única escalada, en algún momento, vi 3 personas detrás de mí pero pronto tomaron otro camino y no estaba solo. Hasta que fui a la cima donde el ser humano único. Me daba miedo porque me sentía mareado y muy cansados y no había nadie para ayudarme. Sin embargo, yo lo hice y después de estar en la cima de 20-30 minutos me tomó las medidas para bajar. bajar fue fácil. En general, me gustó mucho las ruinas, las vistas son estupendas."
4,23 noviembre 2015,A pie y ver,"Muy relajado paseo en un bello paisaje cerca de un hermoso lago. Tour de tres horas barato con una buena guía. También el lugar para comprar Toritos - 3,0 km.. Una buena manera de pasar la tarde.
Un gran lugar para observar pájaros."
4,23 noviembre 2015,pre-Inca sepultura interesante torres,"Situado a unos 45 minutos de Puno, sobre el pueblo de Sillustani en el hermoso lago Umayo se elevan las torres cilíndricos de sepultura de los pre-Inca Aymara personas. Las torres, conocidas como Chullpas, fueron construidos para contener los cuerpos de los Sumos sacerdotes y nobleza de la zona. A diferencia de los trozos grandes piedras de Inca, estas torres utilizar una fecha límite más uniformemente en piedra y puede alcanzar una altura de 12 metros. Varias de las piedras están decoradas con esculturas elevadas de serpientes y lagartos. Muchas de las tumbas han sido destruidas por ladrones y graves terremotos mientras que otros han dejado uncompelted. El hotel ofrece impresionantes vistas de las islas en el lago hermoso lago Umayo y las tierras circundantes. Asegúrese de llevar ropa de abrigo, ya que puede ser bastante viento y frío. Tome agua embotellada, como no hay ninguno disponible en el sitio.Ten en cuenta que no se permite vihicles en el pueblo y está a unos 800 metros a pie a través de este pintoresco pueblo y subir la colina las tumbas. Hay una pequeña maketplace en la zona de aparcamiento y los aldeanos han instalado mesas a lo largo de la calle venden sus productos locales y los productos artesanales. En el día de nuestra visita el pueblo estaba casi vacío como los lugareños eran asistir a una ceremonia de boda en una colina sobre el pueblo. Se nos ofreció un regalo único viendo los aldeanos en su atuendos festivo y escuchar a su música con instrumentos variados.Tome nota al entrar a la villa de los distintos tipos de construcción. Verá las estructuras de tanto el sol tradicional ladrillo seco y Kiln seco ladrillo. El pintoresco pueblo iglesia con su tejado con cerámica y la torre del campanario se encuentra en un valle junto a la carretera. Hay varios albergues y bancos recientemente construidas en el camino para descansar y tomar un descanso del sol.En el camino a Puno tendrá una vista de las montañas nevadas en Bolivia por el Lago Titicaca. También pudimos ver un pequeño rebaño de alpaca siendo atendidos en los campos a lo largo de la autopista. Para ver un vídeo de este sitio se puede iniciar sesión en mi canal en Youtube en youtube.com/c/donstailey"
5,20 noviembre 2015,Una pequeña subida primer día!,"A 3800 m al venir directamente desde Lima fue subir un poco hasta llegar allí, pero las tumbas arruinada y vistas impresionantes sobre el lago estaban bien vale la pena. Nuestros guías nos mostró muchos de los botanicals locales también"
4,14 noviembre 2015,Vistas Interesantes y hermosas,"Usted puede viajar a Sillustani solos, sin embargo, recomendaría con una guía (30 soles para una tarde) porque tienes más visión de la creación de las torres salas funerarias y quizás más información de la que se habría. Bonito lugar, con unas impresionantes vistas e interesante historia"
